schema_name,relation_name,grantor,grantee,privilege_type,is_grantable
auth,audit_log_entries,supabase_auth_admin,dashboard_user,DELETE,f
auth,audit_log_entries,supabase_auth_admin,dashboard_user,INSERT,f
auth,audit_log_entries,supabase_auth_admin,dashboard_user,MAINTAIN,f
auth,audit_log_entries,supabase_auth_admin,dashboard_user,REFERENCES,f
auth,audit_log_entries,supabase_auth_admin,dashboard_user,SELECT,f
auth,audit_log_entries,supabase_auth_admin,dashboard_user,TRIGGER,f
auth,audit_log_entries,supabase_auth_admin,dashboard_user,TRUNCATE,f
auth,audit_log_entries,supabase_auth_admin,dashboard_user,UPDATE,f
auth,audit_log_entries,supabase_auth_admin,postgres,DELETE,f
auth,audit_log_entries,supabase_auth_admin,postgres,INSERT,f
auth,audit_log_entries,supabase_auth_admin,postgres,MAINTAIN,f
auth,audit_log_entries,supabase_auth_admin,postgres,REFERENCES,f
auth,audit_log_entries,supabase_auth_admin,postgres,SELECT,t
auth,audit_log_entries,supabase_auth_admin,postgres,TRIGGER,f
auth,audit_log_entries,supabase_auth_admin,postgres,TRUNCATE,f
auth,audit_log_entries,supabase_auth_admin,postgres,UPDATE,f
auth,audit_log_entries,supabase_auth_admin,supabase_auth_admin,DELETE,f
auth,audit_log_entries,supabase_auth_admin,supabase_auth_admin,INSERT,f
auth,audit_log_entries,supabase_auth_admin,supabase_auth_admin,MAINTAIN,f
auth,audit_log_entries,supabase_auth_admin,supabase_auth_admin,REFERENCES,f
auth,audit_log_entries,supabase_auth_admin,supabase_auth_admin,SELECT,f
auth,audit_log_entries,supabase_auth_admin,supabase_auth_admin,TRIGGER,f
auth,audit_log_entries,supabase_auth_admin,supabase_auth_admin,TRUNCATE,f
auth,audit_log_entries,supabase_auth_admin,supabase_auth_admin,UPDATE,f
auth,audit_log_entries,supabase_auth_admin,synaura_app,DELETE,f
auth,audit_log_entries,supabase_auth_admin,synaura_app,INSERT,f
auth,audit_log_entries,supabase_auth_admin,synaura_app,SELECT,f
auth,audit_log_entries,supabase_auth_admin,synaura_app,UPDATE,f
auth,custom_oauth_providers,supabase_auth_admin,dashboard_user,DELETE,f
auth,custom_oauth_providers,supabase_auth_admin,dashboard_user,INSERT,f
auth,custom_oauth_providers,supabase_auth_admin,dashboard_user,MAINTAIN,f
auth,custom_oauth_providers,supabase_auth_admin,dashboard_user,REFERENCES,f
auth,custom_oauth_providers,supabase_auth_admin,dashboard_user,SELECT,f
auth,custom_oauth_providers,supabase_auth_admin,dashboard_user,TRIGGER,f
auth,custom_oauth_providers,supabase_auth_admin,dashboard_user,TRUNCATE,f
auth,custom_oauth_providers,supabase_auth_admin,dashboard_user,UPDATE,f
auth,custom_oauth_providers,supabase_auth_admin,postgres,DELETE,f
auth,custom_oauth_providers,supabase_auth_admin,postgres,INSERT,f
auth,custom_oauth_providers,supabase_auth_admin,postgres,MAINTAIN,f
auth,custom_oauth_providers,supabase_auth_admin,postgres,REFERENCES,f
auth,custom_oauth_providers,supabase_auth_admin,postgres,SELECT,f
auth,custom_oauth_providers,supabase_auth_admin,postgres,TRIGGER,f
auth,custom_oauth_providers,supabase_auth_admin,postgres,TRUNCATE,f
auth,custom_oauth_providers,supabase_auth_admin,postgres,UPDATE,f
auth,custom_oauth_providers,supabase_auth_admin,supabase_auth_admin,DELETE,f
auth,custom_oauth_providers,supabase_auth_admin,supabase_auth_admin,INSERT,f
auth,custom_oauth_providers,supabase_auth_admin,supabase_auth_admin,MAINTAIN,f
auth,custom_oauth_providers,supabase_auth_admin,supabase_auth_admin,REFERENCES,f
auth,custom_oauth_providers,supabase_auth_admin,supabase_auth_admin,SELECT,f
auth,custom_oauth_providers,supabase_auth_admin,supabase_auth_admin,TRIGGER,f
auth,custom_oauth_providers,supabase_auth_admin,supabase_auth_admin,TRUNCATE,f
auth,custom_oauth_providers,supabase_auth_admin,supabase_auth_admin,UPDATE,f
auth,custom_oauth_providers,supabase_auth_admin,synaura_app,DELETE,f
auth,custom_oauth_providers,supabase_auth_admin,synaura_app,INSERT,f
auth,custom_oauth_providers,supabase_auth_admin,synaura_app,SELECT,f
auth,custom_oauth_providers,supabase_auth_admin,synaura_app,UPDATE,f
auth,flow_state,supabase_auth_admin,dashboard_user,DELETE,f
auth,flow_state,supabase_auth_admin,dashboard_user,INSERT,f
auth,flow_state,supabase_auth_admin,dashboard_user,MAINTAIN,f
auth,flow_state,supabase_auth_admin,dashboard_user,REFERENCES,f
auth,flow_state,supabase_auth_admin,dashboard_user,SELECT,f
auth,flow_state,supabase_auth_admin,dashboard_user,TRIGGER,f
auth,flow_state,supabase_auth_admin,dashboard_user,TRUNCATE,f
auth,flow_state,supabase_auth_admin,dashboard_user,UPDATE,f
auth,flow_state,supabase_auth_admin,postgres,DELETE,f
auth,flow_state,supabase_auth_admin,postgres,INSERT,f
auth,flow_state,supabase_auth_admin,postgres,MAINTAIN,f
auth,flow_state,supabase_auth_admin,postgres,REFERENCES,f
auth,flow_state,supabase_auth_admin,postgres,SELECT,t
auth,flow_state,supabase_auth_admin,postgres,TRIGGER,f
auth,flow_state,supabase_auth_admin,postgres,TRUNCATE,f
auth,flow_state,supabase_auth_admin,postgres,UPDATE,f
auth,flow_state,supabase_auth_admin,supabase_auth_admin,DELETE,f
auth,flow_state,supabase_auth_admin,supabase_auth_admin,INSERT,f
auth,flow_state,supabase_auth_admin,supabase_auth_admin,MAINTAIN,f
auth,flow_state,supabase_auth_admin,supabase_auth_admin,REFERENCES,f
auth,flow_state,supabase_auth_admin,supabase_auth_admin,SELECT,f
auth,flow_state,supabase_auth_admin,supabase_auth_admin,TRIGGER,f
auth,flow_state,supabase_auth_admin,supabase_auth_admin,TRUNCATE,f
auth,flow_state,supabase_auth_admin,supabase_auth_admin,UPDATE,f
auth,flow_state,supabase_auth_admin,synaura_app,DELETE,f
auth,flow_state,supabase_auth_admin,synaura_app,INSERT,f
auth,flow_state,supabase_auth_admin,synaura_app,SELECT,f
auth,flow_state,supabase_auth_admin,synaura_app,UPDATE,f
auth,identities,supabase_auth_admin,dashboard_user,DELETE,f
auth,identities,supabase_auth_admin,dashboard_user,INSERT,f
auth,identities,supabase_auth_admin,dashboard_user,MAINTAIN,f
auth,identities,supabase_auth_admin,dashboard_user,REFERENCES,f
auth,identities,supabase_auth_admin,dashboard_user,SELECT,f
auth,identities,supabase_auth_admin,dashboard_user,TRIGGER,f
auth,identities,supabase_auth_admin,dashboard_user,TRUNCATE,f
auth,identities,supabase_auth_admin,dashboard_user,UPDATE,f
auth,identities,supabase_auth_admin,postgres,DELETE,f
auth,identities,supabase_auth_admin,postgres,INSERT,f
auth,identities,supabase_auth_admin,postgres,MAINTAIN,f
auth,identities,supabase_auth_admin,postgres,REFERENCES,f
auth,identities,supabase_auth_admin,postgres,SELECT,t
auth,identities,supabase_auth_admin,postgres,TRIGGER,f
auth,identities,supabase_auth_admin,postgres,TRUNCATE,f
auth,identities,supabase_auth_admin,postgres,UPDATE,f
auth,identities,supabase_auth_admin,supabase_auth_admin,DELETE,f
auth,identities,supabase_auth_admin,supabase_auth_admin,INSERT,f
auth,identities,supabase_auth_admin,supabase_auth_admin,MAINTAIN,f
auth,identities,supabase_auth_admin,supabase_auth_admin,REFERENCES,f
auth,identities,supabase_auth_admin,supabase_auth_admin,SELECT,f
auth,identities,supabase_auth_admin,supabase_auth_admin,TRIGGER,f
auth,identities,supabase_auth_admin,supabase_auth_admin,TRUNCATE,f
auth,identities,supabase_auth_admin,supabase_auth_admin,UPDATE,f
auth,identities,supabase_auth_admin,synaura_app,DELETE,f
auth,identities,supabase_auth_admin,synaura_app,INSERT,f
auth,identities,supabase_auth_admin,synaura_app,SELECT,f
auth,identities,supabase_auth_admin,synaura_app,UPDATE,f
auth,instances,supabase_auth_admin,dashboard_user,DELETE,f
auth,instances,supabase_auth_admin,dashboard_user,INSERT,f
auth,instances,supabase_auth_admin,dashboard_user,MAINTAIN,f
auth,instances,supabase_auth_admin,dashboard_user,REFERENCES,f
auth,instances,supabase_auth_admin,dashboard_user,SELECT,f
auth,instances,supabase_auth_admin,dashboard_user,TRIGGER,f
auth,instances,supabase_auth_admin,dashboard_user,TRUNCATE,f
auth,instances,supabase_auth_admin,dashboard_user,UPDATE,f
auth,instances,supabase_auth_admin,postgres,DELETE,f
auth,instances,supabase_auth_admin,postgres,INSERT,f
auth,instances,supabase_auth_admin,postgres,MAINTAIN,f
auth,instances,supabase_auth_admin,postgres,REFERENCES,f
auth,instances,supabase_auth_admin,postgres,SELECT,t
auth,instances,supabase_auth_admin,postgres,TRIGGER,f
auth,instances,supabase_auth_admin,postgres,TRUNCATE,f
auth,instances,supabase_auth_admin,postgres,UPDATE,f
auth,instances,supabase_auth_admin,supabase_auth_admin,DELETE,f
auth,instances,supabase_auth_admin,supabase_auth_admin,INSERT,f
auth,instances,supabase_auth_admin,supabase_auth_admin,MAINTAIN,f
auth,instances,supabase_auth_admin,supabase_auth_admin,REFERENCES,f
auth,instances,supabase_auth_admin,supabase_auth_admin,SELECT,f
auth,instances,supabase_auth_admin,supabase_auth_admin,TRIGGER,f
auth,instances,supabase_auth_admin,supabase_auth_admin,TRUNCATE,f
auth,instances,supabase_auth_admin,supabase_auth_admin,UPDATE,f
auth,instances,supabase_auth_admin,synaura_app,DELETE,f
auth,instances,supabase_auth_admin,synaura_app,INSERT,f
auth,instances,supabase_auth_admin,synaura_app,SELECT,f
auth,instances,supabase_auth_admin,synaura_app,UPDATE,f
auth,mfa_amr_claims,supabase_auth_admin,dashboard_user,DELETE,f
auth,mfa_amr_claims,supabase_auth_admin,dashboard_user,INSERT,f
auth,mfa_amr_claims,supabase_auth_admin,dashboard_user,MAINTAIN,f
auth,mfa_amr_claims,supabase_auth_admin,dashboard_user,REFERENCES,f
auth,mfa_amr_claims,supabase_auth_admin,dashboard_user,SELECT,f
auth,mfa_amr_claims,supabase_auth_admin,dashboard_user,TRIGGER,f
auth,mfa_amr_claims,supabase_auth_admin,dashboard_user,TRUNCATE,f
auth,mfa_amr_claims,supabase_auth_admin,dashboard_user,UPDATE,f
auth,mfa_amr_claims,supabase_auth_admin,postgres,DELETE,f
auth,mfa_amr_claims,supabase_auth_admin,postgres,INSERT,f
auth,mfa_amr_claims,supabase_auth_admin,postgres,MAINTAIN,f
auth,mfa_amr_claims,supabase_auth_admin,postgres,REFERENCES,f
auth,mfa_amr_claims,supabase_auth_admin,postgres,SELECT,t
auth,mfa_amr_claims,supabase_auth_admin,postgres,TRIGGER,f
auth,mfa_amr_claims,supabase_auth_admin,postgres,TRUNCATE,f
auth,mfa_amr_claims,supabase_auth_admin,postgres,UPDATE,f
auth,mfa_amr_claims,supabase_auth_admin,supabase_auth_admin,DELETE,f
auth,mfa_amr_claims,supabase_auth_admin,supabase_auth_admin,INSERT,f
auth,mfa_amr_claims,supabase_auth_admin,supabase_auth_admin,MAINTAIN,f
auth,mfa_amr_claims,supabase_auth_admin,supabase_auth_admin,REFERENCES,f
auth,mfa_amr_claims,supabase_auth_admin,supabase_auth_admin,SELECT,f
auth,mfa_amr_claims,supabase_auth_admin,supabase_auth_admin,TRIGGER,f
auth,mfa_amr_claims,supabase_auth_admin,supabase_auth_admin,TRUNCATE,f
auth,mfa_amr_claims,supabase_auth_admin,supabase_auth_admin,UPDATE,f
auth,mfa_amr_claims,supabase_auth_admin,synaura_app,DELETE,f
auth,mfa_amr_claims,supabase_auth_admin,synaura_app,INSERT,f
auth,mfa_amr_claims,supabase_auth_admin,synaura_app,SELECT,f
auth,mfa_amr_claims,supabase_auth_admin,synaura_app,UPDATE,f
auth,mfa_challenges,supabase_auth_admin,dashboard_user,DELETE,f
auth,mfa_challenges,supabase_auth_admin,dashboard_user,INSERT,f
auth,mfa_challenges,supabase_auth_admin,dashboard_user,MAINTAIN,f
auth,mfa_challenges,supabase_auth_admin,dashboard_user,REFERENCES,f
auth,mfa_challenges,supabase_auth_admin,dashboard_user,SELECT,f
auth,mfa_challenges,supabase_auth_admin,dashboard_user,TRIGGER,f
auth,mfa_challenges,supabase_auth_admin,dashboard_user,TRUNCATE,f
auth,mfa_challenges,supabase_auth_admin,dashboard_user,UPDATE,f
auth,mfa_challenges,supabase_auth_admin,postgres,DELETE,f
auth,mfa_challenges,supabase_auth_admin,postgres,INSERT,f
auth,mfa_challenges,supabase_auth_admin,postgres,MAINTAIN,f
auth,mfa_challenges,supabase_auth_admin,postgres,REFERENCES,f
auth,mfa_challenges,supabase_auth_admin,postgres,SELECT,t
auth,mfa_challenges,supabase_auth_admin,postgres,TRIGGER,f
auth,mfa_challenges,supabase_auth_admin,postgres,TRUNCATE,f
auth,mfa_challenges,supabase_auth_admin,postgres,UPDATE,f
auth,mfa_challenges,supabase_auth_admin,supabase_auth_admin,DELETE,f
auth,mfa_challenges,supabase_auth_admin,supabase_auth_admin,INSERT,f
auth,mfa_challenges,supabase_auth_admin,supabase_auth_admin,MAINTAIN,f
auth,mfa_challenges,supabase_auth_admin,supabase_auth_admin,REFERENCES,f
auth,mfa_challenges,supabase_auth_admin,supabase_auth_admin,SELECT,f
auth,mfa_challenges,supabase_auth_admin,supabase_auth_admin,TRIGGER,f
auth,mfa_challenges,supabase_auth_admin,supabase_auth_admin,TRUNCATE,f
auth,mfa_challenges,supabase_auth_admin,supabase_auth_admin,UPDATE,f
auth,mfa_challenges,supabase_auth_admin,synaura_app,DELETE,f
auth,mfa_challenges,supabase_auth_admin,synaura_app,INSERT,f
auth,mfa_challenges,supabase_auth_admin,synaura_app,SELECT,f
auth,mfa_challenges,supabase_auth_admin,synaura_app,UPDATE,f
auth,mfa_factors,supabase_auth_admin,dashboard_user,DELETE,f
auth,mfa_factors,supabase_auth_admin,dashboard_user,INSERT,f
auth,mfa_factors,supabase_auth_admin,dashboard_user,MAINTAIN,f
auth,mfa_factors,supabase_auth_admin,dashboard_user,REFERENCES,f
auth,mfa_factors,supabase_auth_admin,dashboard_user,SELECT,f
auth,mfa_factors,supabase_auth_admin,dashboard_user,TRIGGER,f
auth,mfa_factors,supabase_auth_admin,dashboard_user,TRUNCATE,f
auth,mfa_factors,supabase_auth_admin,dashboard_user,UPDATE,f
auth,mfa_factors,supabase_auth_admin,postgres,DELETE,f
auth,mfa_factors,supabase_auth_admin,postgres,INSERT,f
auth,mfa_factors,supabase_auth_admin,postgres,MAINTAIN,f
auth,mfa_factors,supabase_auth_admin,postgres,REFERENCES,f
auth,mfa_factors,supabase_auth_admin,postgres,SELECT,t
auth,mfa_factors,supabase_auth_admin,postgres,TRIGGER,f
auth,mfa_factors,supabase_auth_admin,postgres,TRUNCATE,f
auth,mfa_factors,supabase_auth_admin,postgres,UPDATE,f
auth,mfa_factors,supabase_auth_admin,supabase_auth_admin,DELETE,f
auth,mfa_factors,supabase_auth_admin,supabase_auth_admin,INSERT,f
auth,mfa_factors,supabase_auth_admin,supabase_auth_admin,MAINTAIN,f
auth,mfa_factors,supabase_auth_admin,supabase_auth_admin,REFERENCES,f
auth,mfa_factors,supabase_auth_admin,supabase_auth_admin,SELECT,f
auth,mfa_factors,supabase_auth_admin,supabase_auth_admin,TRIGGER,f
auth,mfa_factors,supabase_auth_admin,supabase_auth_admin,TRUNCATE,f
auth,mfa_factors,supabase_auth_admin,supabase_auth_admin,UPDATE,f
auth,mfa_factors,supabase_auth_admin,synaura_app,DELETE,f
auth,mfa_factors,supabase_auth_admin,synaura_app,INSERT,f
auth,mfa_factors,supabase_auth_admin,synaura_app,SELECT,f
auth,mfa_factors,supabase_auth_admin,synaura_app,UPDATE,f
auth,oauth_authorizations,supabase_auth_admin,dashboard_user,DELETE,f
auth,oauth_authorizations,supabase_auth_admin,dashboard_user,INSERT,f
auth,oauth_authorizations,supabase_auth_admin,dashboard_user,MAINTAIN,f
auth,oauth_authorizations,supabase_auth_admin,dashboard_user,REFERENCES,f
auth,oauth_authorizations,supabase_auth_admin,dashboard_user,SELECT,f
auth,oauth_authorizations,supabase_auth_admin,dashboard_user,TRIGGER,f
auth,oauth_authorizations,supabase_auth_admin,dashboard_user,TRUNCATE,f
auth,oauth_authorizations,supabase_auth_admin,dashboard_user,UPDATE,f
auth,oauth_authorizations,supabase_auth_admin,postgres,DELETE,f
auth,oauth_authorizations,supabase_auth_admin,postgres,INSERT,f
auth,oauth_authorizations,supabase_auth_admin,postgres,MAINTAIN,f
auth,oauth_authorizations,supabase_auth_admin,postgres,REFERENCES,f
auth,oauth_authorizations,supabase_auth_admin,postgres,SELECT,f
auth,oauth_authorizations,supabase_auth_admin,postgres,TRIGGER,f
auth,oauth_authorizations,supabase_auth_admin,postgres,TRUNCATE,f
auth,oauth_authorizations,supabase_auth_admin,postgres,UPDATE,f
auth,oauth_authorizations,supabase_auth_admin,supabase_auth_admin,DELETE,f
auth,oauth_authorizations,supabase_auth_admin,supabase_auth_admin,INSERT,f
auth,oauth_authorizations,supabase_auth_admin,supabase_auth_admin,MAINTAIN,f
auth,oauth_authorizations,supabase_auth_admin,supabase_auth_admin,REFERENCES,f
auth,oauth_authorizations,supabase_auth_admin,supabase_auth_admin,SELECT,f
auth,oauth_authorizations,supabase_auth_admin,supabase_auth_admin,TRIGGER,f
auth,oauth_authorizations,supabase_auth_admin,supabase_auth_admin,TRUNCATE,f
auth,oauth_authorizations,supabase_auth_admin,supabase_auth_admin,UPDATE,f
auth,oauth_authorizations,supabase_auth_admin,synaura_app,DELETE,f
auth,oauth_authorizations,supabase_auth_admin,synaura_app,INSERT,f
auth,oauth_authorizations,supabase_auth_admin,synaura_app,SELECT,f
auth,oauth_authorizations,supabase_auth_admin,synaura_app,UPDATE,f
auth,oauth_client_states,supabase_auth_admin,dashboard_user,DELETE,f
auth,oauth_client_states,supabase_auth_admin,dashboard_user,INSERT,f
auth,oauth_client_states,supabase_auth_admin,dashboard_user,MAINTAIN,f
auth,oauth_client_states,supabase_auth_admin,dashboard_user,REFERENCES,f
auth,oauth_client_states,supabase_auth_admin,dashboard_user,SELECT,f
auth,oauth_client_states,supabase_auth_admin,dashboard_user,TRIGGER,f
auth,oauth_client_states,supabase_auth_admin,dashboard_user,TRUNCATE,f
auth,oauth_client_states,supabase_auth_admin,dashboard_user,UPDATE,f
auth,oauth_client_states,supabase_auth_admin,postgres,DELETE,f
auth,oauth_client_states,supabase_auth_admin,postgres,INSERT,f
auth,oauth_client_states,supabase_auth_admin,postgres,MAINTAIN,f
auth,oauth_client_states,supabase_auth_admin,postgres,REFERENCES,f
auth,oauth_client_states,supabase_auth_admin,postgres,SELECT,f
auth,oauth_client_states,supabase_auth_admin,postgres,TRIGGER,f
auth,oauth_client_states,supabase_auth_admin,postgres,TRUNCATE,f
auth,oauth_client_states,supabase_auth_admin,postgres,UPDATE,f
auth,oauth_client_states,supabase_auth_admin,supabase_auth_admin,DELETE,f
auth,oauth_client_states,supabase_auth_admin,supabase_auth_admin,INSERT,f
auth,oauth_client_states,supabase_auth_admin,supabase_auth_admin,MAINTAIN,f
auth,oauth_client_states,supabase_auth_admin,supabase_auth_admin,REFERENCES,f
auth,oauth_client_states,supabase_auth_admin,supabase_auth_admin,SELECT,f
auth,oauth_client_states,supabase_auth_admin,supabase_auth_admin,TRIGGER,f
auth,oauth_client_states,supabase_auth_admin,supabase_auth_admin,TRUNCATE,f
auth,oauth_client_states,supabase_auth_admin,supabase_auth_admin,UPDATE,f
auth,oauth_client_states,supabase_auth_admin,synaura_app,DELETE,f
auth,oauth_client_states,supabase_auth_admin,synaura_app,INSERT,f
auth,oauth_client_states,supabase_auth_admin,synaura_app,SELECT,f
auth,oauth_client_states,supabase_auth_admin,synaura_app,UPDATE,f
auth,oauth_clients,supabase_auth_admin,dashboard_user,DELETE,f
auth,oauth_clients,supabase_auth_admin,dashboard_user,INSERT,f
auth,oauth_clients,supabase_auth_admin,dashboard_user,MAINTAIN,f
auth,oauth_clients,supabase_auth_admin,dashboard_user,REFERENCES,f
auth,oauth_clients,supabase_auth_admin,dashboard_user,SELECT,f
auth,oauth_clients,supabase_auth_admin,dashboard_user,TRIGGER,f
auth,oauth_clients,supabase_auth_admin,dashboard_user,TRUNCATE,f
auth,oauth_clients,supabase_auth_admin,dashboard_user,UPDATE,f
auth,oauth_clients,supabase_auth_admin,postgres,DELETE,f
auth,oauth_clients,supabase_auth_admin,postgres,INSERT,f
auth,oauth_clients,supabase_auth_admin,postgres,MAINTAIN,f
auth,oauth_clients,supabase_auth_admin,postgres,REFERENCES,f
auth,oauth_clients,supabase_auth_admin,postgres,SELECT,f
auth,oauth_clients,supabase_auth_admin,postgres,TRIGGER,f
auth,oauth_clients,supabase_auth_admin,postgres,TRUNCATE,f
auth,oauth_clients,supabase_auth_admin,postgres,UPDATE,f
auth,oauth_clients,supabase_auth_admin,supabase_auth_admin,DELETE,f
auth,oauth_clients,supabase_auth_admin,supabase_auth_admin,INSERT,f
auth,oauth_clients,supabase_auth_admin,supabase_auth_admin,MAINTAIN,f
auth,oauth_clients,supabase_auth_admin,supabase_auth_admin,REFERENCES,f
auth,oauth_clients,supabase_auth_admin,supabase_auth_admin,SELECT,f
auth,oauth_clients,supabase_auth_admin,supabase_auth_admin,TRIGGER,f
auth,oauth_clients,supabase_auth_admin,supabase_auth_admin,TRUNCATE,f
auth,oauth_clients,supabase_auth_admin,supabase_auth_admin,UPDATE,f
auth,oauth_clients,supabase_auth_admin,synaura_app,DELETE,f
auth,oauth_clients,supabase_auth_admin,synaura_app,INSERT,f
auth,oauth_clients,supabase_auth_admin,synaura_app,SELECT,f
auth,oauth_clients,supabase_auth_admin,synaura_app,UPDATE,f
auth,oauth_consents,supabase_auth_admin,dashboard_user,DELETE,f
auth,oauth_consents,supabase_auth_admin,dashboard_user,INSERT,f
auth,oauth_consents,supabase_auth_admin,dashboard_user,MAINTAIN,f
auth,oauth_consents,supabase_auth_admin,dashboard_user,REFERENCES,f
auth,oauth_consents,supabase_auth_admin,dashboard_user,SELECT,f
auth,oauth_consents,supabase_auth_admin,dashboard_user,TRIGGER,f
auth,oauth_consents,supabase_auth_admin,dashboard_user,TRUNCATE,f
auth,oauth_consents,supabase_auth_admin,dashboard_user,UPDATE,f
auth,oauth_consents,supabase_auth_admin,postgres,DELETE,f
auth,oauth_consents,supabase_auth_admin,postgres,INSERT,f
auth,oauth_consents,supabase_auth_admin,postgres,MAINTAIN,f
auth,oauth_consents,supabase_auth_admin,postgres,REFERENCES,f
auth,oauth_consents,supabase_auth_admin,postgres,SELECT,f
auth,oauth_consents,supabase_auth_admin,postgres,TRIGGER,f
auth,oauth_consents,supabase_auth_admin,postgres,TRUNCATE,f
auth,oauth_consents,supabase_auth_admin,postgres,UPDATE,f
auth,oauth_consents,supabase_auth_admin,supabase_auth_admin,DELETE,f
auth,oauth_consents,supabase_auth_admin,supabase_auth_admin,INSERT,f
auth,oauth_consents,supabase_auth_admin,supabase_auth_admin,MAINTAIN,f
auth,oauth_consents,supabase_auth_admin,supabase_auth_admin,REFERENCES,f
auth,oauth_consents,supabase_auth_admin,supabase_auth_admin,SELECT,f
auth,oauth_consents,supabase_auth_admin,supabase_auth_admin,TRIGGER,f
auth,oauth_consents,supabase_auth_admin,supabase_auth_admin,TRUNCATE,f
auth,oauth_consents,supabase_auth_admin,supabase_auth_admin,UPDATE,f
auth,oauth_consents,supabase_auth_admin,synaura_app,DELETE,f
auth,oauth_consents,supabase_auth_admin,synaura_app,INSERT,f
auth,oauth_consents,supabase_auth_admin,synaura_app,SELECT,f
auth,oauth_consents,supabase_auth_admin,synaura_app,UPDATE,f
auth,one_time_tokens,supabase_auth_admin,dashboard_user,DELETE,f
auth,one_time_tokens,supabase_auth_admin,dashboard_user,INSERT,f
auth,one_time_tokens,supabase_auth_admin,dashboard_user,MAINTAIN,f
auth,one_time_tokens,supabase_auth_admin,dashboard_user,REFERENCES,f
auth,one_time_tokens,supabase_auth_admin,dashboard_user,SELECT,f
auth,one_time_tokens,supabase_auth_admin,dashboard_user,TRIGGER,f
auth,one_time_tokens,supabase_auth_admin,dashboard_user,TRUNCATE,f
auth,one_time_tokens,supabase_auth_admin,dashboard_user,UPDATE,f
auth,one_time_tokens,supabase_auth_admin,postgres,DELETE,f
auth,one_time_tokens,supabase_auth_admin,postgres,INSERT,f
auth,one_time_tokens,supabase_auth_admin,postgres,MAINTAIN,f
auth,one_time_tokens,supabase_auth_admin,postgres,REFERENCES,f
auth,one_time_tokens,supabase_auth_admin,postgres,SELECT,t
auth,one_time_tokens,supabase_auth_admin,postgres,TRIGGER,f
auth,one_time_tokens,supabase_auth_admin,postgres,TRUNCATE,f
auth,one_time_tokens,supabase_auth_admin,postgres,UPDATE,f
auth,one_time_tokens,supabase_auth_admin,supabase_auth_admin,DELETE,f
auth,one_time_tokens,supabase_auth_admin,supabase_auth_admin,INSERT,f
auth,one_time_tokens,supabase_auth_admin,supabase_auth_admin,MAINTAIN,f
auth,one_time_tokens,supabase_auth_admin,supabase_auth_admin,REFERENCES,f
auth,one_time_tokens,supabase_auth_admin,supabase_auth_admin,SELECT,f
auth,one_time_tokens,supabase_auth_admin,supabase_auth_admin,TRIGGER,f
auth,one_time_tokens,supabase_auth_admin,supabase_auth_admin,TRUNCATE,f
auth,one_time_tokens,supabase_auth_admin,supabase_auth_admin,UPDATE,f
auth,one_time_tokens,supabase_auth_admin,synaura_app,DELETE,f
auth,one_time_tokens,supabase_auth_admin,synaura_app,INSERT,f
auth,one_time_tokens,supabase_auth_admin,synaura_app,SELECT,f
auth,one_time_tokens,supabase_auth_admin,synaura_app,UPDATE,f
auth,refresh_tokens,supabase_auth_admin,dashboard_user,DELETE,f
auth,refresh_tokens,supabase_auth_admin,dashboard_user,INSERT,f
auth,refresh_tokens,supabase_auth_admin,dashboard_user,MAINTAIN,f
auth,refresh_tokens,supabase_auth_admin,dashboard_user,REFERENCES,f
auth,refresh_tokens,supabase_auth_admin,dashboard_user,SELECT,f
auth,refresh_tokens,supabase_auth_admin,dashboard_user,TRIGGER,f
auth,refresh_tokens,supabase_auth_admin,dashboard_user,TRUNCATE,f
auth,refresh_tokens,supabase_auth_admin,dashboard_user,UPDATE,f
auth,refresh_tokens,supabase_auth_admin,postgres,DELETE,f
auth,refresh_tokens,supabase_auth_admin,postgres,INSERT,f
auth,refresh_tokens,supabase_auth_admin,postgres,MAINTAIN,f
auth,refresh_tokens,supabase_auth_admin,postgres,REFERENCES,f
auth,refresh_tokens,supabase_auth_admin,postgres,SELECT,t
auth,refresh_tokens,supabase_auth_admin,postgres,TRIGGER,f
auth,refresh_tokens,supabase_auth_admin,postgres,TRUNCATE,f
auth,refresh_tokens,supabase_auth_admin,postgres,UPDATE,f
auth,refresh_tokens,supabase_auth_admin,supabase_auth_admin,DELETE,f
auth,refresh_tokens,supabase_auth_admin,supabase_auth_admin,INSERT,f
auth,refresh_tokens,supabase_auth_admin,supabase_auth_admin,MAINTAIN,f
auth,refresh_tokens,supabase_auth_admin,supabase_auth_admin,REFERENCES,f
auth,refresh_tokens,supabase_auth_admin,supabase_auth_admin,SELECT,f
auth,refresh_tokens,supabase_auth_admin,supabase_auth_admin,TRIGGER,f
auth,refresh_tokens,supabase_auth_admin,supabase_auth_admin,TRUNCATE,f
auth,refresh_tokens,supabase_auth_admin,supabase_auth_admin,UPDATE,f
auth,refresh_tokens,supabase_auth_admin,synaura_app,DELETE,f
auth,refresh_tokens,supabase_auth_admin,synaura_app,INSERT,f
auth,refresh_tokens,supabase_auth_admin,synaura_app,SELECT,f
auth,refresh_tokens,supabase_auth_admin,synaura_app,UPDATE,f
auth,refresh_tokens_id_seq,supabase_auth_admin,dashboard_user,SELECT,f
auth,refresh_tokens_id_seq,supabase_auth_admin,dashboard_user,UPDATE,f
auth,refresh_tokens_id_seq,supabase_auth_admin,dashboard_user,USAGE,f
